# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       2.952273388122e+06       8.669892730576e-11       1.569698716721e-01       1.881332738336e+07       1.468646801034e+04       4.974628398170e-03       4.335848335892e+10       9.062138928632e-02       2.090287134532e+14       6.408304872934e+10       3.438736340073e+11       3.530299370118e-08       1.445046170977e+14       3.539412872337e+14       3.539412872337e+14       1.178444435170e+14      -3.003848294203e+15       1.766938754315e-04       5.757454281011e-02 
       2.920709393776e+06       8.858258833355e-11       1.586657442367e-01       1.841331031785e+07       1.468646631447e+04       5.028388417342e-03       4.289491481251e+10       9.160038861487e-02       2.002318023367e+14       6.204953007359e+10       3.329616461441e+11       3.530299370118e-08       1.384231833486e+14       3.390499968615e+14       3.390499968615e+14       1.128849952284e+14      -2.846686137454e+15       1.768032429239e-04       5.755724820474e-02 
       2.889482863230e+06       9.050717059441e-11       1.603799332897e-01       1.802179979894e+07       1.468646460028e+04       5.082729406166e-03       4.243630247042e+10       9.258996051573e-02       1.918051066031e+14       6.008054015367e+10       3.223959234996e+11       3.530299370118e-08       1.325976849265e+14       3.247852679932e+14       3.247852679932e+14       1.081342638432e+14      -2.697746928698e+15       1.769126454312e-04       5.754017278484e-02 
       2.858590188521e+06       9.247356294186e-11       1.621126365462e-01       1.763861491805e+07       1.468646286758e+04       5.137657642881e-03       4.198259334381e+10       9.359021908488e-02       1.837330458483e+14       5.817403130815e+10       3.121654781950e+11       3.530299370118e-08       1.270173508696e+14       3.111207362274e+14       3.111207362274e+14       1.035834655726e+14      -2.556600423943e+15       1.770220833536e-04       5.752331840551e-02 
       2.828027800256e+06       9.448267352967e-11       1.638640538495e-01       1.726357861411e+07       1.468646111616e+04       5.193179473572e-03       4.153373501035e+10       9.460127964782e-02       1.760006953650e+14       5.632802085310e+10       3.022596710248e+11       3.530299370118e-08       1.216718635086e+14       2.980311465655e+14       2.980311465655e+14       9.922418629119e+13      -2.422838890896e+15       1.771315570955e-04       5.750668694266e-02 
       2.797792167206e+06       9.653543023430e-11       1.656343871964e-01       1.689651759172e+07       1.468645934583e+04       5.249301312898e-03       4.108967560820e+10       9.562325877279e-02       1.685937585476e+14       5.454058902022e+10       2.926682003925e+11       3.530299370118e-08       1.165513393902e+14       2.854923067272e+14       2.854923067272e+14       9.504836597927e+13      -2.296075931069e+15       1.772410670663e-04       5.749028029328e-02 
       2.767879795893e+06       9.863278108222e-11       1.674238407650e-01       1.653726224110e+07       1.468645755638e+04       5.306029644834e-03       4.065036382999e+10       9.665627428413e-02       1.614985404589e+14       5.280987696036e+10       2.833810915978e+11       3.530299370118e-08       1.116463110035e+14       2.734810424310e+14       2.734810424310e+14       9.104828382081e+13      -2.175945363516e+15       1.773506136797e-04       5.747410037566e-02 
       2.738287230193e+06       1.007756946870e-10       1.692326209341e-01       1.618564655969e+07       1.468645574759e+04       5.363371023421e-03       4.021574891689e+10       9.770044527577e-02       1.547019225092e+14       5.113408481038e+10       2.743886864630e+11       3.530299370118e-08       1.069477092748e+14       2.619751545552e+14       2.619751545552e+14       8.721654392799e+13      -2.062100166974e+15       1.774601973545e-04       5.745814912962e-02 
       2.709011050931e+06       1.029651606966e-10       1.710609363017e-01       1.584150807541e+07       1.468645391928e+04       5.421332073525e-03       3.978578065277e+10       9.875589212488e-02       1.481913382005e+14       4.951146982141e+10       2.656816332887e+11       3.530299370118e-08       1.024468467996e+14       2.509533781033e+14       2.509533781033e+14       8.354606166672e+13      -1.954211477364e+15       1.775698185141e-04       5.744242851669e-02 
       2.680047875487e+06       1.052021902469e-10       1.729089977234e-01       1.550468777159e+07       1.468645207122e+04       5.479919491598e-03       3.936040935837e+10       9.982273650559e-02       1.419547498924e+14       4.794034454644e+10       2.572508771294e+11       3.530299370118e-08       9.813540178056e+13       2.403953428946e+14       2.403953428946e+14       8.003005055764e+13      -1.851967637740e+15       1.776794775865e-04       5.742694052037e-02 
